ID,Crop,trend_coeff
7141,WW,0.29418407679277253
7143,WW,0.37574484339190223
7231,WW,0.2608130999435348
7232,WW,0.27233201581027666
7233,WW,0.3173229224762967
7235,WW,0.7079051383399207
7331,WW,0.23681535855448899
7332,WW,0.23850931677018636
7333,WW,0.2467532467532469
7334,WW,0.47571993224167136
7336,WW,0.233596837944664
7337,WW,0.6293054771315638
7338,WW,0.36651609260304907
7339,WW,0.14488989271597985
7340,WW,0.4561829474872952
8111,WW,0.4404660371611329
8115,WW,0.8040654997176735
8116,WW,0.6823828345567476
8117,WW,0.7858836815358553
8118,WW,0.17662337662337654
8119,WW,0.593675889328063
8125,WW,0.5881422924901183
8126,WW,0.22247317899491834
8127,WW,0.7827216261998872
8128,WW,-0.053359683794466414
8135,WW,-0.04059853190287974
8136,WW,1.0041784302653867
8215,WW,0.2969508752117449
8216,WW,0.4542467182474134
8225,WW,0.2758328627893844
8226,WW,0.6219649915302088
8235,WW,1.6055147501505118
8236,WW,0.8771315640880858
8237,WW,1.0740824392998307
8315,WW,1.5763975155279502
8316,WW,1.231260457334077
8317,WW,1.0176171654432524
8325,WW,0.5216826651609259
8326,WW,0.5949181253529077
8327,WW,0.5602484472049689
8335,WW,-0.13252649191299495
8337,WW,1.05296442687747
8415,WW,0.062168266516092724
8416,WW,0.6936758893280632
8417,WW,0.08966685488424617
8425,WW,0.4159796725014118
8426,WW,0.787972896668549
8435,WW,0.8449256198347109
8436,WW,0.7780914737436475
8437,WW,0.7883116883116885
9161,WW,0.5957688338493293
9171,WW,0.6745906267645395
9172,WW,0.5104263766614877
9174,WW,0.7841332580463014
9175,WW,0.9833427442123095
9176,WW,0.5867871259175605
9177,WW,0.8075098814229248
9178,WW,0.6408808582721627
9179,WW,1.0525127046866174
9181,WW,0.9709768492377188
9183,WW,0.8812535290796158
9184,WW,0.19887069452286832
9185,WW,0.8896668548842462
9186,WW,0.40750988142292494
9187,WW,0.2490683229813664
9189,WW,0.9753811405985319
9190,WW,0.525425213519235
9271,WW,0.7957658779576589
9272,WW,0.6122696846318404
9273,WW,0.8005646527385659
9274,WW,0.566629023150762
9275,WW,0.7835121400338789
9277,WW,0.7386222473178993
9278,WW,0.6902315076228119
9279,WW,0.7644268774703558
9371,WW,0.6728966685488423
9372,WW,0.3697910784867306
9373,WW,0.6564088085827217
9374,WW,0.5325804630152458
9375,WW,0.6074534161490684
9376,WW,0.5337662337662336
9377,WW,0.7230942970073404
9471,WW,0.09977413890457373
9472,WW,0.5905702992659515
9473,WW,0.5366459627329191
9474,WW,0.5360248447204969
9475,WW,-0.4816487859966121
9476,WW,0.06470920383963859
9477,WW,0.2525691699604742
9478,WW,0.09678147939017501
9479,WW,0.28402032749858835
9561,WW,0.7696294251604443
9562,WW,0.4956298870547347
9563,WW,0.7741953698475439
9571,WW,0.6543760587238848
9572,WW,0.5961603613777525
9573,WW,0.6769621682665161
9574,WW,-0.03946922642574825
9575,WW,0.36996047430830026
9576,WW,0.22478825522303789
9577,WW,0.709203839638622
9671,WW,0.2846414455110109
9672,WW,0.2845285149632976
9673,WW,0.06143421795595711
9674,WW,0.003557312252964326
9675,WW,0.013325804630152404
9676,WW,0.932636928289102
9677,WW,0.07125917560700183
9678,WW,0.3167137210615471
9679,WW,0.08006775832862788
9771,WW,1.0272162619988707
9772,WW,0.6284020327498587
9773,WW,0.9603049124788255
9774,WW,0.8541501976284583
9775,WW,0.6380957771991393
9777,WW,1.1792207792207792
9778,WW,1.312987012987013
9779,WW,0.791699604743083
10042,WW,0.12258610954263119
10044,WW,-0.015415019762845782
10045,WW,0.16438596491228072
12053,WW,-0.8090158730158729
12060,WW,0.22687747035573116
12061,WW,0.07148503670242791
12062,WW,0.14313946922642576
12063,WW,0.5407679277244494
12064,WW,0.40474308300395256
12065,WW,0.38548842461885957
12066,WW,0.14201016374929412
12067,WW,0.423658949745906
12068,WW,0.16329757199322423
12069,WW,0.4784867306606436
12070,WW,0.13500846979107844
12071,WW,-0.09700734048560126
12072,WW,0.4052512704686616
12073,WW,0.12196499153020895
13071,WW,-0.32545454545454494
13072,WW,0.04242424242424196
13073,WW,0.44363636363636366
13074,WW,-0.10727272727272726
13075,WW,-1.1199999999999997
13076,WW,-0.9151515151515147
14521,WW,0.9636363636363636
14522,WW,0.7406549971767363
14523,WW,0.3909090909090909
14524,WW,0.6099943534726143
14612,WW,0.46629342002287644
14625,WW,0.5503670242800679
14626,WW,0.7132693393562957
14627,WW,0.33766233766233766
14628,WW,0.7250705815923209
14713,WW,0.45527950310558973
14729,WW,0.3778091473743648
14730,WW,0.20214568040654965
15001,WW,0.3424291938997822
15003,WW,0.26173116089613047
15081,WW,0.3206098249576508
15082,WW,-1.0914285714285712
15083,WW,-0.068928571428572
15084,WW,-0.042857142857143087
15085,WW,-0.5249999999999996
15086,WW,-0.2685714285714288
15087,WW,-0.6164285714285713
15088,WW,-0.8075000000000003
15089,WW,-1.2085714285714289
15090,WW,0.2952569169960474
15091,WW,-0.2439285714285714
16051,WW,0.15702992659514375
16052,WW,1.2669113495200448
16056,WW,0.18283455674760024
16061,WW,0.25420666290231514
16062,WW,0.517278373800113
16063,WW,0.390739695087521
16064,WW,0.34472049689440987
16065,WW,0.0762281197063806
16066,WW,0.4537549407114621
16067,WW,0.09853190287972895
16068,WW,-0.06871823828345588
16069,WW,-0.07577639751552787
16070,WW,0.024167137210615475
16071,WW,0.0708639186900056
16072,WW,0.10649350649350646
16073,WW,0.11919819311123653
16074,WW,0.42145680406549985
16075,WW,0.5841332580463015
16076,WW,0.744438170525127
16077,WW,0.7701863354037268
5374,WW,0.6210978902109788
6412,WW,0.3367271505376344
6431,WW,0.513296457823636
7131,WW,0.8129574678536099
7132,WW,0.2878465804066542
7135,WW,0.47987633061991264
9173,WW,-0.6569659442724459
9182,WW,1.7507352941176473
9188,WW,0.13672530841667274
14511,WW,0.6784147296944374
15002,WW,-0.6774999999999998
9276,WW,1.1894736842105265
3404,WW,0.8743122420907846
10041,WW,-0.39666666666666656
10046,WW,-0.05779153766769867
3152,WW,0.3195046439628485
3156,WW,0.3550051599587202
7138,WW,-0.6547820823244551
9163,WW,0.7518059855521159
9262,WW,0.9580882352941181
9263,WW,0.11465428276573793
9361,WW,0.38751289989680104
9362,WW,1.5271413828689377
9363,WW,0.566357069143447
9461,WW,0.23488132094943262
9462,WW,0.8578431372549019
9662,WW,0.2911764705882358
9663,WW,0.17760577915376694
9762,WW,0.30963488843813364
10043,WW,0.018472652218782373
1001,WW,-0.39926470588235313
1002,WW,0.15686274509803946
1004,WW,-0.26029411764705923
3402,WW,-0.807142857142855
5112,WW,-0.35971563981042665
5119,WW,0.7741462180622312
5314,WW,0.37111292962356773
5315,WW,-0.7828571428571427
5316,WW,0.2905882352941181
5911,WW,-0.3030165570424133
5913,WW,0.314705882352941
5916,WW,-0.24603960396039626
5954,WW,0.26823529411764724
5970,WW,0.5099694529297413
6411,WW,0.0769607843137254
6413,WW,0.22551083591331234
6414,WW,0.5463235294117647
6436,WW,1.0634803921568625
6438,WW,-0.027182662538699987
6532,WW,1.4389705882352941
6611,WW,0.6490196078431375
7335,WW,1.4606809701492538
9162,WW,0.4499999999999998
9180,WW,0.9154411764705883
9261,WW,1.1129901960784316
9463,WW,0.5450980392156863
9464,WW,0.19975490196078413
9564,WW,0.4257352941176474
9565,WW,0.6911764705882352
9661,WW,0.5664215686274511
9761,WW,1.0487745098039214
9763,WW,0.315
9764,WW,0.9328431372549018
9776,WW,0.7648677436534703
9780,WW,0.4049019607843139
16055,WW,0.3030882352941181
5378,WW,-0.4155797101449275
12052,WW,-2.4608108108108095
5111,WW,-1.2610714285714284
5914,WW,0.5583333333333335
8336,WW,1.0989510489510481
13051,WW,-0.1503496503496496
13052,WW,0.3601398601398605
13053,WW,-0.11398601398601309
13054,WW,-0.4699300699300698
13055,WW,-0.043706293706293704
13056,WW,-0.11888111888111878
13057,WW,0.017832167832167258
13058,WW,-0.04055944055944081
13059,WW,0.059440559440559496
13060,WW,-0.6493006993006989
13061,WW,0.6468531468531471
13062,WW,1.0545454545454547
5334002,WW,0.34454545454545404
5113,WW,-1.4180555555555547
5114,WW,0.5501612903225805
5354,WW,-0.22606060606060588
14161,WW,1.2183333333333342
14166,WW,-0.31102756892230526
14167,WW,-0.2254237288135582
14171,WW,-0.4166666666666668
14173,WW,0.5050000000000012
14177,WW,0.7566666666666679
14178,WW,0.21499999999999994
14181,WW,1.6099999999999999
14182,WW,1.1599999999999997
14188,WW,1.1816666666666669
14191,WW,0.3981981981981984
14193,WW,0.2916666666666677
14262,WW,-0.718333333333333
14272,WW,-0.32333333333333364
14280,WW,0.2983333333333332
14284,WW,0.3083333333333338
14285,WW,-0.45166666666666677
14286,WW,0.14499999999999968
14287,WW,0.8066666666666666
14290,WW,0.7933333333333327
14292,WW,0.4766666666666668
14365,WW,-0.273333333333334
14374,WW,-0.6100000000000008
14375,WW,0.8033333333333329
14379,WW,-0.08000000000000083
14383,WW,-0.46000000000000085
14389,WW,-0.5800000000000001
15101,WW,0.09285714285714261
15151,WW,-0.7904761904761902
15153,WW,-0.9440476190476188
15154,WW,-0.38571428571428656
15159,WW,-0.25952380952381016
15171,WW,-0.12619047619047666
15256,WW,-0.30952380952381003
15260,WW,-1.0000000000000002
15261,WW,-1.4976190476190472
15265,WW,0.3619047619047607
15266,WW,-1.3095238095238098
15268,WW,-0.8630952380952391
15303,WW,2.7785714285714276
15352,WW,-1.1523809523809532
15355,WW,-0.7666666666666662
15357,WW,-1.1369047619047614
15358,WW,-0.1547619047619044
15362,WW,-1.0047619047619059
15363,WW,-0.2607142857142853
15364,WW,-0.7321428571428574
15367,WW,-0.05238095238095346
15369,WW,-1.4142857142857128
15370,WW,0.3333333333333333
15202,WW,-3.185714285714285
8421,WW,-6.200000000000001
1003,WB,0.8721307256819354
1051,WB,0.49282891022021424
1053,WB,0.13862224731789957
1054,WB,-0.008639186900056448
1055,WB,0.30016939582156965
1056,WB,0.46760443790331724
1057,WB,0.09175607001693963
1058,WB,0.2657820440429136
1059,WB,0.2328627893845285
1060,WB,0.005872388481083904
1061,WB,0.3216826651609259
1062,WB,0.059966120835686254
3101,WB,0.4170100758519188
3102,WB,0.3157029218295858
3103,WB,0.3049215406562055
3151,WB,0.35392433653303235
3153,WB,0.4603613777526821
3154,WB,0.23026538678712583
3155,WB,0.46470920383963843
3157,WB,0.6766233766233766
3158,WB,0.3636363636363636
3159,WB,-0.539999999999998
3241,WB,0.14776962168266536
3251,WB,0.22185206098249585
3252,WB,0.30525127046866185
3254,WB,0.11637492941840764
3255,WB,0.3346132128740823
3256,WB,0.2289102202145681
3257,WB,0.4486166007905136
3351,WB,0.2587238848108413
3352,WB,0.637492941840768
3353,WB,0.14827780914737446
3354,WB,0.2698475437605873
3355,WB,0.22552230378317323
3356,WB,0.4841973418690421
3357,WB,0.09209486166007917
3358,WB,0.30801806888763417
3359,WB,0.2464709203839636
3360,WB,0.1584415584415582
3361,WB,-0.095595708639187
3451,WB,0.641614906832298
3452,WB,0.7963862224731789
3453,WB,0.37769621682665155
3454,WB,0.27865612648221344
3455,WB,1.2142857142857137
3456,WB,0.4073404856013551
3457,WB,1.5606785840291657
3458,WB,0.06278938452851503
3459,WB,0.603049124788255
3460,WB,-0.04217955957086406
3461,WB,1.2510833333333329
3462,WB,0.6513701046689403
5116,WB,0.8599107050150555
5154,WB,0.8220214568040652
5158,WB,1.0739130434782607
5162,WB,0.5943468296409475
5166,WB,0.7029381265122709
5170,WB,0.42055335968379454
5334,WB,1.4097902097902095
5358,WB,0.21637492941840786
5362,WB,0.40553359683794477
5366,WB,0.07854319593450047
5370,WB,0.4081883509833587
5382,WB,0.21265060240963865
5515,WB,0.8120271033314511
5554,WB,0.2746470920383963
5558,WB,0.5058159232072277
5562,WB,0.00940461290899322
5566,WB,0.030660643704121818
5570,WB,0.1357989836250708
5711,WB,0.4345670182966804
5754,WB,0.08565782044042926
5758,WB,0.4810656177364564
5762,WB,0.46832298136645945
5766,WB,0.19277244494635826
5770,WB,0.44562394127611527
5774,WB,0.16866177300959911
5915,WB,0.7089039871267656
5958,WB,0.33410502540937304
5962,WB,-0.14268077601410942
5966,WB,0.18957688338493278
5974,WB,0.5830604178430262
5978,WB,0.3606951871657756
6432,WB,-0.2037831733483907
6433,WB,0.18588368153585527
6434,WB,0.03970588235294131
6435,WB,-0.005307735742518257
6437,WB,0.10902255639097741
6439,WB,0.1976849237718802
6440,WB,-0.07470355731225298
6531,WB,0.37018633540372664
6533,WB,0.2941840767927724
6534,WB,-0.17859966120835669
6535,WB,-0.2481084133258046
6631,WB,0.010502540937323451
6632,WB,0.15951439864483327
6633,WB,0.05403726708074525
6634,WB,0.04455110107284027
6635,WB,0.06956521739130454
6636,WB,-0.08116883116883106
7133,WB,0.36308270676691723
7134,WB,0.41299173553719004
7137,WB,0.7352343308865046
7140,WB,0.9279503105590061
7141,WB,0.5883116883116881
7143,WB,0.21503496503496491
7231,WB,0.6295878035008469
7232,WB,0.6196499153020893
7233,WB,0.47377141933398
7235,WB,1.148334274421231
7331,WB,0.39057029926595127
7332,WB,-0.0072727272727275746
7333,WB,0.41490683229813674
7334,WB,0.3654545454545456
7336,WB,0.5308300395256916
7337,WB,0.14285714285714282
7338,WB,-1.0404761904761917
7339,WB,-0.030382106244175512
7340,WB,0.9887305002689619
8111,WB,-0.5225806451612905
8115,WB,-0.08599661208356835
8116,WB,0.8560733384262798
8117,WB,0.9394692264257479
8118,WB,0.4848108413325805
8119,WB,0.7473743647656692
8125,WB,0.7429136081309993
8126,WB,0.4425748164878599
8127,WB,0.6543760587238847
8128,WB,0.007961603613777585
8135,WB,0.5863295880149817
8136,WB,0.8722190852625635
8215,WB,0.48938452851496345
8216,WB,0.17552447552447556
8225,WB,0.28198757763975163
8226,WB,0.6164313946922643
8235,WB,0.9206658291457286
8236,WB,0.6095426312817617
8237,WB,0.7425748164878598
8315,WB,1.1812561983471075
8316,WB,0.39636363636363625
8317,WB,1.0095426312817615
8325,WB,0.8932241671372105
8326,WB,0.6367588932806323
8327,WB,1.206543532413877
8335,WB,0.6247923588039865
8337,WB,0.9260869565217393
8415,WB,0.711123658949746
8416,WB,0.7555420325132572
8417,WB,0.6089215132693393
8425,WB,0.6551101072840203
8426,WB,0.8236589497459063
8435,WB,0.7013551665725579
8436,WB,0.8454545454545456
8437,WB,1.0958780350084696
9161,WB,0.9678581026605746
9171,WB,1.0330886504799548
9172,WB,0.5826315789473685
9174,WB,1.0766233766233764
9175,WB,0.9162055335968379
9176,WB,0.7186900056465273
9177,WB,1.1529644268774701
9178,WB,1.2252462357070077
9179,WB,1.2155844155844153
9181,WB,0.9523433088650478
9183,WB,1.1346696781479388
9184,WB,0.5328063241106717
9185,WB,1.154601919819311
9186,WB,0.7893280632411067
9187,WB,0.7668855858969927
9189,WB,1.1663466967814793
9190,WB,0.6880293619424053
9271,WB,1.199604743083004
9272,WB,0.6877102199223805
9273,WB,1.0407679277244497
9274,WB,1.028232636928289
9275,WB,0.8866177300959909
9277,WB,0.9841332580463014
9278,WB,0.7766233766233765
9279,WB,1.4295313382269905
9371,WB,0.38802936194240534
9372,WB,0.4773574251835121
9373,WB,0.5359683794466402
9374,WB,0.5064370412196498
9375,WB,0.7781479390175042
9376,WB,0.5013551665725579
9377,WB,0.9706380575945792
9471,WB,0.03269339356295892
9472,WB,0.640824392998306
9473,WB,0.2346696781479389
9474,WB,0.5571993224167139
9475,WB,0.42281197063805753
9476,WB,0.05012987012987007
9477,WB,0.08142292490118586
9478,WB,-0.08701298701298708
9479,WB,0.5414455110107282
9561,WB,0.09788079470198667
9562,WB,0.5637485373896396
9563,WB,0.9083591331269352
9571,WB,0.43506493506493504
9572,WB,0.35522303783173337
9573,WB,0.522755505364201
9574,WB,0.12077922077922085
9575,WB,0.3568605307735741
9576,WB,0.0066629023150761675
9577,WB,0.6593456356843652
9671,WB,0.19373235460191965
9672,WB,0.08930148307483303
9673,WB,-0.02619988706945244
9674,WB,-0.039864483342744166
9675,WB,-0.005251270468661773
9676,WB,1.0762281197063805
9677,WB,0.42117447769621663
9678,WB,-0.002936194240542163
9679,WB,-0.15923207227555042
9771,WB,1.2373235460191983
9772,WB,0.6444946357989836
9773,WB,1.1228684359119143
9774,WB,1.113833992094862
9775,WB,1.1892151326933935
9777,WB,1.4338791643139468
9778,WB,1.2492377188029362
9779,WB,1.008074534161491
10042,WB,-0.21320288982540642
10044,WB,0.12984962406015035
10045,WB,0.2231166150670793
12053,WB,0.15078124999999978
12060,WB,0.06956521739130443
12061,WB,0.06346696781479387
12062,WB,-0.0698475437605873
12063,WB,-0.049915302089215186
12064,WB,0.6352907961603614
12065,WB,0.13585798816568045
12066,WB,0.1937888198757764
12067,WB,0.6710897797854318
12068,WB,0.03585544889892722
12069,WB,-0.1862224731789949
12070,WB,0.3077461000537924
12071,WB,0.15064935064935062
12072,WB,0.014003387916431425
12073,WB,0.21180124223602464
13071,WB,-0.10787878787878862
13072,WB,0.3387878787878792
13073,WB,1.3054545454545448
13074,WB,1.418787878787878
13075,WB,0.228484848484848
13076,WB,0.05090909090909108
14521,WB,0.7577639751552796
14522,WB,0.8093167701863353
14523,WB,0.6071146245059289
14524,WB,0.709260304912479
14612,WB,0.6542675159235669
14625,WB,0.8146245059288535
14626,WB,0.7838509316770186
14627,WB,0.27600225861095423
14628,WB,0.8216826651609258
14713,WB,0.25889278840711
14729,WB,0.4757199322416714
14730,WB,0.12394127611518894
15001,WB,-0.9705434782608697
15003,WB,-0.06374407582938398
15081,WB,0.19604743083003948
15082,WB,-1.1289285714285715
15083,WB,0.5046428571428575
15084,WB,0.12392857142857154
15085,WB,-0.09071428571428634
15086,WB,-0.28714285714285714
15087,WB,-0.14999999999999997
15088,WB,-0.2507142857142859
15089,WB,-0.6017857142857145
15090,WB,0.31202710333145095
15091,WB,-0.16392857142857145
16051,WB,0.07680608365019036
16052,WB,0.9159036144578314
16056,WB,0.03529079616036154
16061,WB,0.34280067758328625
16062,WB,0.42072275550536437
16063,WB,0.14263128176171652
16064,WB,0.3972896668548842
16065,WB,0.18136645962732903
16066,WB,0.5971767363071709
16067,WB,0.36476566911349534
16068,WB,-0.22207792207792232
16069,WB,0.011744776962168413
16070,WB,0.030660643704121873
16071,WB,0.14093732354601915
16072,WB,-0.0639819489062262
16073,WB,0.36984754376058726
16074,WB,0.49723320158102763
16075,WB,0.811631846414455
16076,WB,0.710841332580463
16077,WB,0.811236589497459
5374,WB,0.011029411764705602
6412,WB,-0.26225490196078427
6431,WB,-0.45367647058823535
7131,WB,1.1830476588628762
7132,WB,-0.04895104895104897
7135,WB,0.7770037570444585
9173,WB,0.5534571723426215
9182,WB,1.3316176470588235
9188,WB,0.29308565531475766
14511,WB,1.3619952159842406
15002,WB,-2.176356050069541
9276,WB,0.785655314757482
3404,WB,0.9950957727873183
10041,WB,0.3699690402476781
10046,WB,0.354901960784314
3152,WB,0.5016511867905058
3156,WB,0.6498452012383901
7138,WB,-0.6569036641591843
9163,WB,0.7191176470588238
9262,WB,0.6141382868937051
9263,WB,0.0014705882352939721
9361,WB,0.5952528379772962
9362,WB,0.9526315789473686
9363,WB,1.0114551083591334
9461,WB,0.2176470588235293
9462,WB,0.7651960784313726
9662,WB,0.14240196078431394
9663,WB,0.05025799793601651
9762,WB,0.7127287716405606
10043,WB,-0.32156862745098047
1001,WB,-0.3394607843137257
1002,WB,0.4943627450980397
1004,WB,0.2568627450980391
5112,WB,-0.6417330067360686
5119,WB,0.39860088365243007
5314,WB,0.601472995090017
5315,WB,-0.07868131868131895
5316,WB,-0.3250962278675908
5911,WB,-0.2780984282401441
5913,WB,0.3711573236889694
5916,WB,-0.1982352941176468
5954,WB,0.2363698010849912
5970,WB,0.6122549019607844
6411,WB,-0.411519607843137
6413,WB,-0.3411764705882353
6414,WB,0.22303921568627447
6436,WB,0.23210784313725502
6438,WB,0.02761609907120757
6532,WB,0.9825980392156864
6611,WB,0.48259803921568634
7335,WB,0.9462549277266756
9162,WB,0.5215686274509805
9180,WB,0.92671568627451
9261,WB,0.8544117647058825
9463,WB,0.3769607843137256
9464,WB,0.4774509803921569
9564,WB,-0.1438725490196078
9565,WB,0.6985294117647061
9661,WB,0.41593137254901974
9761,WB,0.901470588235294
9763,WB,2.2999999999999967
9764,WB,0.8100490196078433
9780,WB,0.550245098039216
16055,WB,0.2755948334466352
5124,WB,0.8405797101449275
5378,WB,0.2623188405797101
12052,WB,6.349999999999996
5111,WB,-1.1949450549450544
5914,WB,-0.9145363408521299
8336,WB,1.0192307692307687
13051,WB,-0.05769230769230767
13052,WB,0.12377622377622323
13053,WB,0.2552447552447551
13054,WB,-0.41468531468531433
13055,WB,-0.2996503496503494
13056,WB,-0.27307692307692305
13057,WB,0.06293706293706257
13058,WB,-0.15384615384615308
13059,WB,-0.4178321678321679
13060,WB,-0.25104895104895064
13061,WB,0.75034965034965
13062,WB,0.2706293706293707
5334002,WB,0.5054545454545458
5113,WB,-0.011111111111111235
5114,WB,1.8121848739495796
5354,WB,-0.31939393939393906
14161,WB,0.8266666666666668
14166,WB,-1.0229729729729733
14167,WB,-0.11829268292683037
14171,WB,-1.013333333333334
14173,WB,-0.0883333333333339
14177,WB,-0.8166666666666669
14178,WB,-0.3616666666666665
14181,WB,-0.45333333333333314
14182,WB,0.40666666666666756
14188,WB,-0.1983333333333337
14191,WB,-0.9016666666666672
14193,WB,-0.24833333333333432
14262,WB,-0.9743243243243248
14272,WB,0.15166666666666687
14280,WB,-0.4533333333333327
14284,WB,-0.4349999999999998
14285,WB,-0.3250000000000008
14286,WB,0.19666666666666682
14287,WB,0.29
14290,WB,-0.014999999999999835
14292,WB,0.11166666666666633
14365,WB,0.23500000000000024
14374,WB,-0.5533333333333333
14375,WB,0.24333333333333326
14379,WB,-0.1483333333333334
14383,WB,-0.4283333333333335
14389,WB,-0.38166666666666704
15101,WB,0.34999999999999953
15151,WB,-0.37023809523809587
15153,WB,-0.04761904761904722
15154,WB,0.16428571428571315
15159,WB,0.13452380952380977
15171,WB,-0.8761904761904765
15256,WB,-0.28214285714285736
15260,WB,-1.2976190476190477
15261,WB,-1.2214285714285713
15265,WB,0.09642857142857175
15266,WB,-1.4107142857142854
15268,WB,0.7833333333333335
15352,WB,-0.9571428571428571
15355,WB,-1.0642857142857145
15357,WB,-1.372619047619047
15358,WB,-0.35952380952380963
15362,WB,-0.6809523809523801
15363,WB,-0.45476190476190476
15364,WB,-1.719047619047618
15367,WB,-0.4369047619047619
15369,WB,-1.1583333333333334
15370,WB,-0.05952380952380994
15202,WB,-2.0645962732919245
14263,WB,3.896153846153846
8421,WB,-8.099999999999994
1003,WR,-0.0718334705398094
1051,WR,0.06883116883116887
1053,WR,-0.10446075663466951
1054,WR,-0.005194805194805163
1055,WR,-0.11682665160926019
1056,WR,0.35159860990443087
1057,WR,-0.1666854884246188
1058,WR,-0.15104460756634663
1059,WR,-0.052004517221908554
1060,WR,-0.014342179559570916
1061,WR,0.0037831733483907315
1062,WR,-0.09107848673066053
3101,WR,0.054601919819311145
3102,WR,-0.39463024022609516
3103,WR,0.15527703066164608
3151,WR,0.12456239412761141
3153,WR,-0.042574816487859934
3154,WR,-0.04217955957086391
3155,WR,-0.0010728402032750346
3157,WR,0.0072275550536419824
3158,WR,0.04438170525127043
3159,WR,1.3800000000000008
3241,WR,0.10028232636928294
3251,WR,0.11993224167137219
3252,WR,0.007848673066064345
3254,WR,0.0695652173913044
3255,WR,-0.008752117447769561
3256,WR,0.05127046866177306
3257,WR,0.0014680971202710312
3351,WR,0.12532467532467537
3352,WR,0.07470355731225295
3353,WR,0.006662902315076256
3354,WR,0.09322416713721068
3355,WR,0.13083003952569167
3356,WR,0.2374177215189873
3357,WR,-0.02490118577075098
3358,WR,-0.16984754376058717
3359,WR,-0.08238283455674769
3360,WR,0.027667984189723376
3361,WR,-0.12010163749294188
3451,WR,0.6272058823529413
3452,WR,0.22162619988706944
3453,WR,0.3199826238053866
3454,WR,0.2475437605872389
3455,WR,0.3097402597402596
3456,WR,0.3349111796617383
3457,WR,0.43662310866574966
3458,WR,0.11931112365894975
3459,WR,0.21496329757199317
3460,WR,0.3152599073597531
3461,WR,-0.25551601423487535
3462,WR,0.3724608563114865
5116,WR,1.1371194379391094
5154,WR,0.4451157538114059
5158,WR,0.3375494071146245
5162,WR,0.3812987012987012
5166,WR,0.7737823312059122
5170,WR,0.3344155844155844
5334,WR,-0.44363636363636394
